YKR034W	YCR040W	YJL110C	YCR096C	YFL021W	YPR199C	YER040W	YDL170W	YDR520C	YML113W	YCR039C	YGL001C	YER190W	YDR084C	YER189W	YIR029W	YDL210W	YCR041W	YMR193W	YHR091C	YNL338W	YDR544C	YNL339C	YDR545W	YCR019W	YCR018CA	YNL337W	YER002W	YGR019W	YKR039W	YEL063C	YBL113C	YBL112C	YBL109W	YHR157W	YHR156C	YLR023C	YDR041W	YBL111C	YLR465C	YDR040C	YLR463C	YLR467W	YDR543C	YDR210WD	YCR105W	YNR068C	YBL018C	YNL143C	YBR006W	YIR032C	YIR005W	YHR037W	YDR210W	YMR257C	YBR208C	YNL142W	YHR029C	YOR348C	YBR103W	YBR102C	YBR166C	YIR028W	YOR375C	YLR142W	YLR082C	YIR031C	YKL178C	YHL016C	YMR098C	YJR110W	YJR109C	YMR086CA	YKR093W	YMR087W	YDR522C	YDR067C	YDR317W	YJL088W	YDR068W	YGR072W	YLR048W	YDR473C	YGR071C	YLR047C	YGR296W	YOL159C	YNL241C	YLL065W	YJR011C	YLR439W	YJR044C	YMR258C	YLR265C	YDR319C	YLL048C	YBR268W	YOL042W	YGL004C	YBR266C
0.0562370	0.7077319	0.0164363	0.0018692	0.1010990	0.6875509	0.2400314	0.5023667	0.4746836	0.1942449	0.0000769	0.6537903	0.5516986	0.0004245	0.6386106	0.0000000	0.0000311	0.3222031	0.6397735	0.3371014	0.0010515	0.2253061	0.5247823	0.5751755	0.2468551	0.6811979	0.5757804	0.4093304	0.0727787	0.5964143	0.2515897	0.6303008	0.0007562	0.0051682	0.1918418	0.0500820	0.6016580	0.0000739	0.0265205	0.3621134	0.0505814	0.0550908	0.1012815	0.0097324	0.5002689	0.0061043	0.3646431	0.7010612	0.6288111	0.1775745	0.6855449	0.0000000	0.1112774	0.7132271	0.3186033	0.6913407	0.0009472	0.6459785	0.0881969	0.1982050	0.0204564	0.2482698	0.1016154	0.1364498	0.0015759	0.7529350	0.1297969	0.4656812	0.2658900	0.0007634	0.1461884	0.0243085	0.5984179	0.2812417	0.3294492	0.2285558	0.7630069	0.7357485	0.2316633	0.0062348	0.1300671	0.1136472	0.0000663	0.6659968	0.3622740	0.4533660	0.3416946	0.0764761	0.4551637	0.5808549	0.6756124	0.1038595	0.1808981	0.0005904	0.3073172	0.6679641	0.6828694	0.0106440	0.6590720	0.0904953
0.0468413	0.2393251	0.5725733	0.2529204	0.2711953	0.5830739	0.4755195	0.6986828	0.6251233	0.0000000	0.0997595	0.6668282	0.4032839	0.3005109	0.4754810	0.6757143	0.0020747	0.2360229	0.2977419	0.2331645	0.5496228	0.1247459	0.0533370	0.6506873	0.3756117	0.6335406	0.3161415	0.8106566	0.0292551	0.7395893	0.5205299	0.1220356	0.3929380	0.5906453	0.0017132	0.4951143	0.3080839	0.0015507	0.0928892	0.6195347	0.2319815	0.4046320	0.0000000	0.5113594	0.1511457	0.5172579	0.2889862	0.2211156	0.4267303	0.0011181	0.1318633	0.0341391	0.2085892	0.4314170	0.5930091	0.1083290	0.0096889	0.1906760	0.1486704	0.5283246	0.0855444	0.2957918	0.2889934	0.1096453	0.4347070	0.1190963	0.3039000	0.1662241	0.2867135	0.4440076	0.3038885	0.2466985	0.6077556	0.0362362	0.3279304	0.1384266	0.7125604	0.6077181	0.0152281	0.6294784	0.1520765	0.4099736	0.0062785	0.2869275	0.5421189	0.5605944	0.0644261	0.1587855	0.6472857	0.5378690	0.4081594	0.0256842	0.1230564	0.6954298	0.1059871	0.0728272	0.1868652	0.1619404	0.6328685	0.7230771
0.4635123	0.5981814	0.1634533	0.7542925	0.4917862	0.0000000	0.0000000	0.0000000	0.5293501	0.6106050	0.2031297	0.7023184	0.2111535	0.0649255	0.6288973	0.7390121	0.3339557	0.2036768	0.2627378	0.1168998	0.2462612	0.1788639	0.0829563	0.0875081	0.7122518	0.0760655	0.4790690	0.0000000	0.6304396	0.6249533	0.0000000	0.0000000	0.0000000	0.5344923	0.3592693	0.5121525	0.6444836	0.0000000	0.5546410	0.7807516	0.0013538	0.6695020	0.2215865	0.2055311	0.1887565	0.4611248	0.3407857	0.6910881	0.6578120	0.1518519	0.6387717	0.2595307	0.4724297	0.1742476	0.2692048	0.5509148	0.2098427	0.6242546	0.2984836	0.0000000	0.7213840	0.3520622	0.5255388	0.5753344	0.3509031	0.6603313	0.3736784	0.5553753	0.5220719	0.5275905	0.4163962	0.0000412	0.3982408	0.0015927	0.0969567	0.6301287	0.0116628	0.0046122	0.1559477	0.4744356	0.0794900	0.7451427	0.0056387	0.2193771	0.0000000	0.5894982	0.5027656	0.5685298	0.0725328	0.1508240	0.4361260	0.0297930	0.2740847	0.6840887	0.0736837	0.3712374	0.1035021	0.0000694	0.3745877	0.7058771
0.0207673	0.6947226	0.6173642	0.0000517	0.5685608	0.7041518	0.1951763	0.3646412	0.6079505	0.0000000	0.5561205	0.0000000	0.1523764	0.0341549	0.2024369	0.5929293	0.1041786	0.3818407	0.6789509	0.0033196	0.1715809	0.4742807	0.2680058	0.2326380	0.5572296	0.4298718	0.3224130	0.2301204	0.2876808	0.4441815	0.0000000	0.3709294	0.0921111	0.2302547	0.3154661	0.7368075	0.4467448	0.0003733	0.0285363	0.7754803	0.0001679	0.2364248	0.3586808	0.3731427	0.2432718	0.2587747	0.7245872	0.2833504	0.3208281	0.2356258	0.0000019	0.2308934	0.0032479	0.4031758	0.6298080	0.3370696	0.0413414	0.6022236	0.5518005	0.1167184	0.0487176	0.6511594	0.1493763	0.4653413	0.0000000	0.4882309	0.2788116	0.5530186	0.5842553	0.1679397	0.0420354	0.0004888	0.6615340	0.0648590	0.4272891	0.2775881	0.0000000	0.3777926	0.0026466	0.5933744	0.0174873	0.3385006	0.4392038	0.0000000	0.0020507	0.8179808	0.5374810	0.1019419	0.5526022	0.3387832	0.6403247	0.1068954	0.0005250	0.6987956	0.1029873	0.1613497	0.0000000	0.3826087	0.3774807	0.7195310
0.0263342	0.3085564	0.6363896	0.2149822	0.1202816	0.0000000	0.4979886	0.6888794	0.7628260	0.6695083	0.2667618	0.6327532	0.6474343	0.2224771	0.2669240	0.7458378	0.7313558	0.0803129	0.4333380	0.0005059	0.0886687	0.6180669	0.0646468	0.6884677	0.5582267	0.3289098	0.6510159	0.1294973	0.0283109	0.7756991	0.0000000	0.5510700	0.2906241	0.2677156	0.0048771	0.7335211	0.3248419	0.0001458	0.1044054	0.7275288	0.3886426	0.0863179	0.1034369	0.1401679	0.1356994	0.6741349	0.6075834	0.1543567	0.4221966	0.0002636	0.0011620	0.5682020	0.1792068	0.1693561	0.6901529	0.0036392	0.0001738	0.3898558	0.3297364	0.5961090	0.0332858	0.3361390	0.0695747	0.0418391	0.5046220	0.3588645	0.0011373	0.4310937	0.3120467	0.3710091	0.3413558	0.5219466	0.0004630	0.0368737	0.5405723	0.3669435	0.7248570	0.6449785	0.3206467	0.6451078	0.2290634	0.3037204	0.2180412	0.6421948	0.1994949	0.7144392	0.0319887	0.4475513	0.6119700	0.1339907	0.1011395	0.0327724	0.0561846	0.5400147	0.5616330	0.2022184	0.6093453	0.0039837	0.7478137	0.5632207
0.0467343	0.6422799	0.4736307	0.0018030	0.0585930	0.3618661	0.6979929	0.5993627	0.2480124	0.1277336	0.0137500	0.5261214	0.3360556	0.0325404	0.1413155	0.7038251	0.2917398	0.2207623	0.4613711	0.4675312	0.0108559	0.5129834	0.3761806	0.4442593	0.6386480	0.3716011	0.5758282	0.0285599	0.0121627	0.6021744	0.0000000	0.7356800	0.2358320	0.3948800	0.1577300	0.1139905	0.6810258	0.0102055	0.1383686	0.7064253	0.6812730	0.6014765	0.4188652	0.6511862	0.3599220	0.1207380	0.1419440	0.7585709	0.4230565	0.0010869	0.0030681	0.1797650	0.0533513	0.5992444	0.4058904	0.4206792	0.0302885	0.1158983	0.2576703	0.0509930	0.1477716	0.2934962	0.2151863	0.2342614	0.1142426	0.7068253	0.3765319	0.6945578	0.0821831	0.4732596	0.3829860	0.1154982	0.2225534	0.6291647	0.3294485	0.0001546	0.1537727	0.3414098	0.1957463	0.1814646	0.5669819	0.1348586	0.5537964	0.3382909	0.2272091	0.5598268	0.3678870	0.0012620	0.7148181	0.7373578	0.1515076	0.0271619	0.2895312	0.7186750	0.7464205	0.2013855	0.7048883	0.2332462	0.6873950	0.1316401
0.3232388	0.4515650	0.6930353	0.2701694	0.0992546	0.6940830	0.6231757	0.6342578	0.6074714	0.7039417	0.2063033	0.5354271	0.4404960	0.4562833	0.1657184	0.4383638	0.2350414	0.6095921	0.0191679	0.0078542	0.4354169	0.2824657	0.4450473	0.4752776	0.7089834	0.5191238	0.7022043	0.1012544	0.3765577	0.3265035	0.2867710	0.6531856	0.1937722	0.6332662	0.3177946	0.0154409	0.7296124	0.0007109	0.1374906	0.6547443	0.0965042	0.1609739	0.5030993	0.2070745	0.3000106	0.1922161	0.1527074	0.3987084	0.0217315	0.0014059	0.5681626	0.3996266	0.1650198	0.2081450	0.1552760	0.5774131	0.4318192	0.2722219	0.4508844	0.0442236	0.3715903	0.5635439	0.1709653	0.2232132	0.5236921	0.3213928	0.0073816	0.0406637	0.3888108	0.3294183	0.2072910	0.5103630	0.6617712	0.2081243	0.2700230	0.7149791	0.0000000	0.0000000	0.1422289	0.0009409	0.3548381	0.1706996	0.1999417	0.6250519	0.1678324	0.6539511	0.0247474	0.4603447	0.5966048	0.3672809	0.0000000	0.0000000	0.1437015	0.9209243	0.6358811	0.3308261	0.5558638	0.0279159	0.6126404	0.2047148
0.5473961	0.7546106	0.2556998	0.0013238	0.4896571	0.6872154	0.7660026	0.6509465	0.6751797	0.0000000	0.0914946	0.5701227	0.4747681	0.4842956	0.1647351	0.2791741	0.3969923	0.5133586	0.1596682	0.1237080	0.4137721	0.3618971	0.5090535	0.3499536	0.3137647	0.5662413	0.7110212	0.6797363	0.6431154	0.7806400	0.0005475	0.2456276	0.4767216	0.5679354	0.4955339	0.6149353	0.2303977	0.2629603	0.1555073	0.3031411	0.4920083	0.3148449	0.0000000	0.4829213	0.2936506	0.6897058	0.1731571	0.4070844	0.2075402	0.0226666	0.7155481	0.1903305	0.3400605	0.6571631	0.3502197	0.1802707	0.6026437	0.0846023	0.5827443	0.6956117	0.4330459	0.5223996	0.0935325	0.1365114	0.4675820	0.2714125	0.1063622	0.6302317	0.0049983	0.2709194	0.0000000	0.0003690	0.6704332	0.2803700	0.6631422	0.0044859	0.0026962	0.4751333	0.0413439	0.2937888	0.2057956	0.3181290	0.0851989	0.0000000	0.5869045	0.6989536	0.0703980	0.2880622	0.6852045	0.0575982	0.1278901	0.0474339	0.0026773	0.3948111	0.0137326	0.5218922	0.0000000	0.0011083	0.0000000	0.6937594
0.2462145	0.8105606	0.6373008	0.0007154	0.5777269	0.6460497	0.7127204	0.6418892	0.1604818	0.5731654	0.0373747	0.5280684	0.3802879	0.0186388	0.4442250	0.3132587	0.2009712	0.5861517	0.6019837	0.0147975	0.5029912	0.6415274	0.3089795	0.3958762	0.5164046	0.7045247	0.6506469	0.7167971	0.3068962	0.7935783	0.0178518	0.4058497	0.2121692	0.5937166	0.0188412	0.6204505	0.3401202	0.0002542	0.1263768	0.6492682	0.0126801	0.7233966	0.0013075	0.6697906	0.2233548	0.0809140	0.6102973	0.5547206	0.1161489	0.1113260	0.6402896	0.0072979	0.1481718	0.6497132	0.4171936	0.3663516	0.6823367	0.0404478	0.4957783	0.0355588	0.4483307	0.5330604	0.1607570	0.2365930	0.7906461	0.6557484	0.0000471	0.6969185	0.2639850	0.5856792	0.0332969	0.5102023	0.7507723	0.5286059	0.2415436	0.0008091	0.1657521	0.3597076	0.0098311	0.6905333	0.2061323	0.5032122	0.3188233	0.3448343	0.2791759	0.8772284	0.6238293	0.4013429	0.6042459	0.1493753	0.0087738	0.0465302	0.0807473	0.5333763	0.0259938	0.2229929	0.1152441	0.1016585	0.4796482	0.6655265
0.0650458	0.2214361	0.7460535	0.0000000	0.0066941	0.4016715	0.8031390	0.7753583	0.3898325	0.0000000	0.0083000	0.0000000	0.6552192	0.0279001	0.2891121	0.8558429	0.7000666	0.2438975	0.0127730	0.4645405	0.5152031	0.5977337	0.3617673	0.6819640	0.4301245	0.2616927	0.7264698	0.0000000	0.0024318	0.5924883	0.4611374	0.3950595	0.3711501	0.5443214	0.6754751	0.6933839	0.4087411	0.4563347	0.0644402	0.2390827	0.4012036	0.0137959	0.0000000	0.5553398	0.1928618	0.0701567	0.2705261	0.2889451	0.2380835	0.1823232	0.0016601	0.4426609	0.4078710	0.4640973	0.6424677	0.0016200	0.0000022	0.6841742	0.2197788	0.1552113	0.3894316	0.5496853	0.2322832	0.0271166	0.2045722	0.5813197	0.2694649	0.2561540	0.4058342	0.0011439	0.0000000	0.6333974	0.3293830	0.8153174	0.6361381	0.0000000	0.0067560	0.0000000	0.1554392	0.6275395	0.2995433	0.0401866	0.5108537	0.6475515	0.5465507	0.3561846	0.0007150	0.1408221	0.7196546	0.3877117	0.2778889	0.0509456	0.0871724	0.6020351	0.6986124	0.0600465	0.6976039	0.1754907	0.2638385	0.5736099
0.3985435	0.6444311	0.5584507	0.5024189	0.4023308	0.1265046	0.7222314	0.6060067	0.5080228	0.7852143	0.3167276	0.1811626	0.6803401	0.0908287	0.1618410	0.0000000	0.1494103	0.5659324	0.6107865	0.0183303	0.0538205	0.5993662	0.1278364	0.6809356	0.4116017	0.6907005	0.7063304	0.1627722	0.1118376	0.6738047	0.0349553	0.5668457	0.5001212	0.6721938	0.0466839	0.2375173	0.2437926	0.4137747	0.1137969	0.6750345	0.3258100	0.4150603	0.0063639	0.3447413	0.0000000	0.1564565	0.5612682	0.4279659	0.1043663	0.0011791	0.6907120	0.1833617	0.6074390	0.6708387	0.0220832	0.3463337	0.0232901	0.1021748	0.4026402	0.2138647	0.5531072	0.2880938	0.0908446	0.0918949	0.0000000	0.7042424	0.0000629	0.3780799	0.0360652	0.4701775	0.0451126	0.0648334	0.0546159	0.6760601	0.1007267	0.3050516	0.1861024	0.1359041	0.0370465	0.7280105	0.2118894	0.3684186	0.3526147	0.7096041	0.1578021	0.6463970	0.2044836	0.0031923	0.7021797	0.2659406	0.0014339	0.0376077	0.0026413	0.5947257	0.0315790	0.2657358	0.2140208	0.0000000	0.6196013	0.6378050
0.0713376	0.6437038	0.2509472	0.0062630	0.0602855	0.5749625	0.6612050	0.7221063	0.6578151	0.0000000	0.0157552	0.7488120	0.4099750	0.7610292	0.2274962	0.2152842	0.0077309	0.3034185	0.0177475	0.0000000	0.0440060	0.3869606	0.4478346	0.6199519	0.5803721	0.6222519	0.1820745	0.0298977	0.0162012	0.7670955	0.4069247	0.1887125	0.2036971	0.6184151	0.0309609	0.4088219	0.6092415	0.2344793	0.2169741	0.2681785	0.6135569	0.0895040	0.3828925	0.5926146	0.3571412	0.0107763	0.7386315	0.3427642	0.0171882	0.1627893	0.1253247	0.0779883	0.0153689	0.5535924	0.6368764	0.0172298	0.0000326	0.5712012	0.5134607	0.0469274	0.0363053	0.3327750	0.2161847	0.0270621	0.5315598	0.6250698	0.3321802	0.6280650	0.3369672	0.0177815	0.0000000	0.2905050	0.5484592	0.5049194	0.2188081	0.0011534	0.6050923	0.5640656	0.1777172	0.5009613	0.4816808	0.0337055	0.7213465	0.0000489	0.4184771	0.5162640	0.0187801	0.2683435	0.5930127	0.3280616	0.3206195	0.0442911	0.4235581	0.6757487	0.1334595	0.3289369	0.7254176	0.0913327	0.6868747	0.2275714
0.0353686	0.6819359	0.7336424	0.4177188	0.2883339	0.7419915	0.8356699	0.6798085	0.4541567	0.4214213	0.0536099	0.6213011	0.4674369	0.0003416	0.4614647	0.4890334	0.4259955	0.2399385	0.0170564	0.0011441	0.0067119	0.5263088	0.3488463	0.4629837	0.7049254	0.5844424	0.6064710	0.6104569	0.0100903	0.7643024	0.2669960	0.1270891	0.5556229	0.5446071	0.1424888	0.6416896	0.6640857	0.4881136	0.0000000	0.5849003	0.0007015	0.2431346	0.0012564	0.7899195	0.5088574	0.6078981	0.1289548	0.7704354	0.2443132	0.1994513	0.0246558	0.1475393	0.6911335	0.6477598	0.6241760	0.0081493	0.2365639	0.0658189	0.2751468	0.0461723	0.3232235	0.5654788	0.1516141	0.0219079	0.3432030	0.0844237	0.3227411	0.6106539	0.3873633	0.2299345	0.2188852	0.0002305	0.6027307	0.2895069	0.3589322	0.0006797	0.5979031	0.5049452	0.0071002	0.7317208	0.2790471	0.4313916	0.4221557	0.0483897	0.1184980	0.7089470	0.0793910	0.2590252	0.6338475	0.1387868	0.4203197	0.0004001	0.0766690	0.7244933	0.0003517	0.2682963	0.1784148	0.0205611	0.3884765	0.6967792
0.5877246	0.5696553	0.1175780	0.1414415	0.0420963	0.6189137	0.7212524	0.7093190	0.8070505	0.5590509	0.6731633	0.5356804	0.6467339	0.4161217	0.5342624	0.3496960	0.5328526	0.2785161	0.0140909	0.0448671	0.0052574	0.1977914	0.0868988	0.7306027	0.2344165	0.2761933	0.7034672	0.0447692	0.4643098	0.5947074	0.1418450	0.1745310	0.4868710	0.7147871	0.7447510	0.4502197	0.0434379	0.0005255	0.0511348	0.7026046	0.5028793	0.3932203	0.3016327	0.4847495	0.5567854	0.5935980	0.7795602	0.4324852	0.0863603	0.0191098	0.6591149	0.4776852	0.3565834	0.3232540	0.2839060	0.1744967	0.3620460	0.3939386	0.7918462	0.0495884	0.2564202	0.5561149	0.0919471	0.1448841	0.0000000	0.2054117	0.0000000	0.6621070	0.0103880	0.5702080	0.4906611	0.0727547	0.6406839	0.6776142	0.5482274	0.1716410	0.0000000	0.7105155	0.2152816	0.2486761	0.4363504	0.0933919	0.4248914	0.6422673	0.5798632	0.7194843	0.0202800	0.0036127	0.6247728	0.1428723	0.1226833	0.0786367	0.3816507	0.0483639	0.5454857	0.5987300	0.5792507	0.0000000	0.5729383	0.0666396
0.4213277	0.5714282	0.5333810	0.0011623	0.6086629	0.6673204	0.0909537	0.1230200	0.4173994	0.5917595	0.6003662	0.0000000	0.5433852	0.2348586	0.1999595	0.6555348	0.1573933	0.2736097	0.2814918	0.0659483	0.2194392	0.2802121	0.4139780	0.1684475	0.5301550	0.6480500	0.6085301	0.3845847	0.3604718	0.3675866	0.5231885	0.5644533	0.0016888	0.2295464	0.1682754	0.4328580	0.8024818	0.3103406	0.0000000	0.6383537	0.1635240	0.6411453	0.0057172	0.5443768	0.0829444	0.2344553	0.4822766	0.4675597	0.5783936	0.0954398	0.2939308	0.0031716	0.2095885	0.3677237	0.1439943	0.1386694	0.6232313	0.2663860	0.3155422	0.0074195	0.1890208	0.4079216	0.3011027	0.5334452	0.6125559	0.3925743	0.1670091	0.3324836	0.3371728	0.6195374	0.2044241	0.2931172	0.6735423	0.1410128	0.3727010	0.5506646	0.0014330	0.3399600	0.0043648	0.6730443	0.1115975	0.0373467	0.4105426	0.6630046	0.3387364	0.6474856	0.4424831	0.0478194	0.7355195	0.0906000	0.3875614	0.0013866	0.2018139	0.4791013	0.0347312	0.3205741	0.0205288	0.0306586	0.3160752	0.6721231
0.1711102	0.6791227	0.7355409	0.3179279	0.4160165	0.2864397	0.1602712	0.6526904	0.4978774	0.6297989	0.1691510	0.0501754	0.5946868	0.0246649	0.1665850	0.6664525	0.4442611	0.2549419	0.5860244	0.0025374	0.3994567	0.4433275	0.3602187	0.6883177	0.7072210	0.7188132	0.7092627	0.2659512	0.0019683	0.7570376	0.0000000	0.1426178	0.2421450	0.6658457	0.1624052	0.7058662	0.5170587	0.2576614	0.1280245	0.6995176	0.0009676	0.6533605	0.0015382	0.4904390	0.1365546	0.6481944	0.7317594	0.5915026	0.6044349	0.2099741	0.5632669	0.3358637	0.4750785	0.0543905	0.3365568	0.0379654	0.2619902	0.3702198	0.2316258	0.0717252	0.0137880	0.4403979	0.0452879	0.4329955	0.2543059	0.2962115	0.0004455	0.6764587	0.6324892	0.2283362	0.5173248	0.0003318	0.8350038	0.0002659	0.2249082	0.0857979	0.5888131	0.3477146	0.1656842	0.1920316	0.1606522	0.3564574	0.3670509	0.4281228	0.1514196	0.7087268	0.2815999	0.0578631	0.4702647	0.1567573	0.6613174	0.0345981	0.0661578	0.7427303	0.0847905	0.0955301	0.1826300	0.0681639	0.4671320	0.6489201
0.0027411	0.6838283	0.6440728	0.3546073	0.5880407	0.7627440	0.2846112	0.5571200	0.0000000	0.0000000	0.1564872	0.5223461	0.3193418	0.0762557	0.4955767	0.4643727	0.2138412	0.2771800	0.6853896	0.3832665	0.5039589	0.5517161	0.0873792	0.3751654	0.4181712	0.6563742	0.2594185	0.2256087	0.0277045	0.6885240	0.0000000	0.1906012	0.3323329	0.6578856	0.2819154	0.2819187	0.7513089	0.0005095	0.0000000	0.3811103	0.2452221	0.0909473	0.4268991	0.6219559	0.0449573	0.7970099	0.6784773	0.6615767	0.6572623	0.0890591	0.5327390	0.2135706	0.2270035	0.2375830	0.6239046	0.0016384	0.0420944	0.3813811	0.7951105	0.0973961	0.0511179	0.3714971	0.2002784	0.4966623	0.0000000	0.4133899	0.0001457	0.4869540	0.5206607	0.3883214	0.1422192	0.3139743	0.2215995	0.2104091	0.3067912	0.0761327	0.5923749	0.3443348	0.2662607	0.6962263	0.0676891	0.0000000	0.3799767	0.0000000	0.0053222	0.5363175	0.4323020	0.0034572	0.6034639	0.2467876	0.4473002	0.0001701	0.1619667	0.5773439	0.0791134	0.1686494	0.0000000	0.6295053	0.3437518	0.7299779
0.2352563	0.8343923	0.1636856	0.0019903	0.0295951	0.7363649	0.6414995	0.7066588	0.6806223	0.3581591	0.0010594	0.0585968	0.5165823	0.0224887	0.0297460	0.0000000	0.0087112	0.2525720	0.2765176	0.0042607	0.2142422	0.0612060	0.4198418	0.4998264	0.6736557	0.8381122	0.4792395	0.2848978	0.2522965	0.7201502	0.3000430	0.5449851	0.6897322	0.5574257	0.2170192	0.6525795	0.0060495	0.0166914	0.4188949	0.5748706	0.7275512	0.2508995	0.0513964	0.7079312	0.4520371	0.7073345	0.2185107	0.2771452	0.1905437	0.1452140	0.6519116	0.4054493	0.5868350	0.2255659	0.2673481	0.0224593	0.3822410	0.5072034	0.5104954	0.0696600	0.0498637	0.5222038	0.1566528	0.2434547	0.3404696	0.5503718	0.0000000	0.7331446	0.4474194	0.0013869	0.2870662	0.6280098	0.7787081	0.7649308	0.2088310	0.2529121	0.7188780	0.0000000	0.0589382	0.1076101	0.5119149	0.0000000	0.6078713	0.0041777	0.5221963	0.5309819	0.0633742	0.2163951	0.4256639	0.4880946	0.0236742	0.0527960	0.4304018	0.0006675	0.2893170	0.6446567	0.6462762	0.0003537	0.6964856	0.3787574
0.1050352	0.5484533	0.3462493	0.6334609	0.0543104	0.0000000	0.6361151	0.7165178	0.2951464	0.6801635	0.1664612	0.7808139	0.5732020	0.0002158	0.0155838	0.1289214	0.3535733	0.0048785	0.0053651	0.0001370	0.0078687	0.1738618	0.0331930	0.5186172	0.6002637	0.7097434	0.6761986	0.0173932	0.0040196	0.5020641	0.0640528	0.2247887	0.0931042	0.7935495	0.0380657	0.5350429	0.1830795	0.0129738	0.3066301	0.6051932	0.6089487	0.8456799	0.1201953	0.5187136	0.1626019	0.0248335	0.7376204	0.7472796	0.3158762	0.0002624	0.1759904	0.3572069	0.7180830	0.6025132	0.0000000	0.5565875	0.0006463	0.4898829	0.7229666	0.6779761	0.1633971	0.2338607	0.2245594	0.2863320	0.3987364	0.6440049	0.0000000	0.5557927	0.3014184	0.0006086	0.3732611	0.3725822	0.4545605	0.5129574	0.0005525	0.4229943	0.6736018	0.6664390	0.2206526	0.0122329	0.1184032	0.1970223	0.5813683	0.7368974	0.2721673	0.6991608	0.1093002	0.2184635	0.4936347	0.3246707	0.4195412	0.2217597	0.0552574	0.6235097	0.4928087	0.6508272	0.6552142	0.0109463	0.6845362	0.0975474
0.3163948	0.3606553	0.5815360	0.2172515	0.4496745	0.6133416	0.5063488	0.6499987	0.0000000	0.6179068	0.2459503	0.5071583	0.3629266	0.0072143	0.5582258	0.2387980	0.0794816	0.3706971	0.1878006	0.0232900	0.4159882	0.6536082	0.0441083	0.5830343	0.6334559	0.6213674	0.7124236	0.5324313	0.4551396	0.3275468	0.0000000	0.4532784	0.1792724	0.6065507	0.1752592	0.6199642	0.3528688	0.0000400	0.0987667	0.6856606	0.3433646	0.6080432	0.6432237	0.2360003	0.3090989	0.6353120	0.7230956	0.2561497	0.2265737	0.0000000	0.6075709	0.0000000	0.2528480	0.4237359	0.6386931	0.1719774	0.1411807	0.1605317	0.3897286	0.4245937	0.3195166	0.5013716	0.0089482	0.2559746	0.6291650	0.1523749	0.1916058	0.0719351	0.3034032	0.4492680	0.0211820	0.3966523	0.6333187	0.5016227	0.3996956	0.0113037	0.0732034	0.4935206	0.0176535	0.0741681	0.0194305	0.1787844	0.0678897	0.5572160	0.5693523	0.6883826	0.2189028	0.4889658	0.6046688	0.1138868	0.0472767	0.0754343	0.1015374	0.7745567	0.0152369	0.2180908	0.0400080	0.0581491	0.6062920	0.6275235
0.6207702	0.6441757	0.3057599	0.0002247	0.6192523	0.6197994	0.5871828	0.6884255	0.4735679	0.6669420	0.1710481	0.1794397	0.6735609	0.0743774	0.3120007	0.1590386	0.3915704	0.5588289	0.4081411	0.0434992	0.3912871	0.3290678	0.4219936	0.6644328	0.3840716	0.6006957	0.6890413	0.0977732	0.4520975	0.4768136	0.0296402	0.2739291	0.0829560	0.5313941	0.0108808	0.4809945	0.3124270	0.0006472	0.0920251	0.6062190	0.3231656	0.6004104	0.1185115	0.3580662	0.0000000	0.6001238	0.7032354	0.5868023	0.4948245	0.0049951	0.6145776	0.1448562	0.3423461	0.6841918	0.6760915	0.7008953	0.1833667	0.0577390	0.4146613	0.0617768	0.4232966	0.3985839	0.0640008	0.1202552	0.2484496	0.6224860	0.1389611	0.5264398	0.2080336	0.0824830	0.2117216	0.0011186	0.6560479	0.6085146	0.4651051	0.0186972	0.0085148	0.1131491	0.0721340	0.6102843	0.0369548	0.3516276	0.0353455	0.2219893	0.0869382	0.6240332	0.1281872	0.2266348	0.4917272	0.1192993	0.0262211	0.0661080	0.0831134	0.1651692	0.0791446	0.0687831	0.0081638	0.0003045	0.3365356	0.6668299
0.4427691	0.4067133	0.6097420	0.3666844	0.6522277	0.6014335	0.1420837	0.2244666	0.4793177	0.0000000	0.5305645	0.7998159	0.1249145	0.4128027	0.6910360	0.0000000	0.0087200	0.6637805	0.7042981	0.0000000	0.2015791	0.5019885	0.6000994	0.1517206	0.6720463	0.0870138	0.6286674	0.0000000	0.5199862	0.6355602	0.0619187	0.2929167	0.1946929	0.2081268	0.0006517	0.3650332	0.6107516	0.3600838	0.2302021	0.0750367	0.1420537	0.5637745	0.4174308	0.5347268	0.1904692	0.1570027	0.2789272	0.3820951	0.6062501	0.0873369	0.0019010	0.0000000	0.7610683	0.0287739	0.1430387	0.4011872	0.2881313	0.6405101	0.6719018	0.4021439	0.5240982	0.4553576	0.1651083	0.1541292	0.6940923	0.5816075	0.0012590	0.6660375	0.1101291	0.0907226	0.0000000	0.3486810	0.6760969	0.1091867	0.4388354	0.3179990	0.0273750	0.3080718	0.0201497	0.0982044	0.0964747	0.5692688	0.4332703	0.0000000	0.0026414	0.7486028	0.3693765	0.4779093	0.5743693	0.0998168	0.4224274	0.2630553	0.2653973	0.7979154	0.0000000	0.0000000	0.0327637	0.0004360	0.0000000	0.5796603
